#label	#1ID	#2ID	#english_sentence	#french_sentence
1	153	154	This time in Russia saw many of the upper classes leaving their luxurious homes to go to the factories and teach the less fortunate , for which efforts they were tortured , often to the point of insanity or death .	Cette période est l' occasion de détailler les conditions de vie des gladiateurs logés dans leur école , bénéficiant de soins attentifs et à l' occasion des faveurs de riches admiratrices , veuves ou divorcées , qui finançaient parfois les combats .
1	154	155	Rushuna 's character is not quite as appealing at the start , but her ties to the underlying main plot , along with the plot itself , have great potential . " - Luis Cruz , Mania .	Il apparaît donc que le corps n' est pas simplement une chose parmi d' autres choses , ses liens avec le monde dépassent les liens de causalité pure et simple , le corps est déjà porteur d' esprit " , note Florence Caeymaex .
1	155	156	It was established in the 1960s , initially using a guyed steel framework mast with a triangular cross section , approximately 190 metres tall .	Il décida en effet de faire célébrer la messe de Noël en installant un autel sur un des plus impressionnants stalagmites , pratiquement à 90 m sous terre .
1	156	157	In Thailand , it is known as " nok kra su um , " which refers to the birds ' fishing procedure by stalking along the bank of a stream in dense forest .	Son nom d' espèce , du latin natans , " flottant " , lui a été donné en référence au fait que plusieurs spécimens capturés par les auteurs l' ont été dans des troncs d' arbres pourris flottant dans la forêt inondée .
1	157	158	The rest period after the end of the working day ( Art. 152 of the LC RF ) shall not be less than 12 hours .	Une pause après avoir fini le tour de défense ne peut pas excéder 45 secondes ( sauf VT , cf règle 12 ) .
1	158	159	1 defines an anti-modern , anti-capitalist ideal of " Radical Traditionalism " encompassing : Resacralization of the world versus materialism .	Elle prétend défendre une conception " contre-moderne " de la littérature qui recouvre l' idéal du romantisme révolutionnaire et rejette le nihilisme " égobiographique " du roman contemporain .
1	159	160	During the reign of Trebonianus Gallus and his son Volusianus ( 251-253 ) , Aemilian was sent to the Balkans to command an army .	Le successeur de Dèce fut Trebonianus Gallus ( 251-253 ) , l' un des rares empereurs-soldats à être originaire d' Italie .
1	160	161	Each winter 1708 presents Cabin Fever , an auction fundraiser for the gallery .	Le 28 juin 1836 la fabrique de l' église passe commande à Auiguste Phébade , facteur d' orgues à Agen d' un orgue pour la tribune .
1	161	162	He is too shy to knock on the door , so he waits by the gate and listens for signs of activity .	Il est trop éloigné de Bate pour que celui-ci puisse l' apercevoir , à cause de vergers et d' ondulations de terrain .
1	162	163	This aspect becomes clearer in Srinivas 's work on positional mobility known as ' Sanskritization ' .	Le poste est confié à René Viviani et dénote une volonté de prise en compte de la condition ouvrière , à laquelle Clemenceau se dit " sensible " .
1	163	164	James was born in Nicosia as the illegitimate son of John II of Cyprus and Marietta de Patras .	Il est envisagé de marier Zoé avec le futur Jacques II de Chypre , fils illégitime de Jean II de Chypre et d' une femme grecque de Patras .
1	164	165	It was influenced by the political theories of Max Weber , who helped founding the party .	Ses travaux ont eu une influence sur la sociologie de Max Weber qui s' en est inspiré notamment pour son concept d' Idealtype .
1	165	166	The walls and partitions are of brick ; the verandah floors , corridors and staircases are of concrete ; and the roof is sheeted with corrugated fibro cement tiles .	La nef est d' époque romane alors que le chœur , le transept et le clocher sont gothiques ; le clocher en bâtière est extrêmement accentuée .
1	166	167	Residual payments can sometimes be very small if the role was small or the movie or show was not successful .	Les paiements faits au producteur étaient ainsi faibles , et sans rapport avec le succès ou l' échec du film .
1	167	168	A judiciary center , with several courts , prosecutors offices and detention rooms , it was built from 1969 to 1973 .	Plusieurs tentatives de coup d' État , menés par des ministres , des militaires ou des partisans de la monarchie ont lieu entre décembre 1969 et 1971 .
1	168	169	In Canada , the BlackBerry Q10 was released by the following carriers : Bell Mobility , Rogers Wireless , Fido , Virgin Mobile , Koodo and Telus Mobility .	Au Canada , le Curve 9300 est disponible chez Bell Mobilité , Mobilicity , Rogers Sans-fil et sa marque Fido , Telus Mobilité et sa marque Koodo , Vidéotron et Wind Mobile .
1	169	170	In contrast to the earlier developments , the baroclinic processes of the system weakened rapidly , and the system became more shallow .	Avant l' arrivée des Européens , les ressources étaient déjà relativement faibles et l' équilibre de l' écosystème fragile .
1	170	171	Donald Davies at the United Kingdom 's National Physical Laboratory ( NPL ) independently invented the same concept in 1965 .	En Angleterre , Donald Davies , informaticien au National Physical Laboratory , a présenté son concept de commutation de paquets à la Conférence d' Edinbourg le 5 août 1968 .
1	171	172	While Lutheran evangelicals raised donations for the construction of the first temple in Sao Paulo , the services were also held in a Presbyterian Church .	Les seigneurs de Digoine effectuèrent des donations pour la construction de l' église de Paray-le-Monial , et firent également construire une petite église à Palinges ( XIIe siècle ) .
1	172	173	In 1990-1991 Coppock 's seven-day work schedule also found him serving as the studio host for the NBA radio network .	En 1994 , dans le cadre des commémorations du 50e anniversaire de la bataille de Normandie , il est recruté comme technicien-assistant par la chaîne de télévision américaine NBC .
1	173	174	After a few months she accepted an endorsement from Sadowsky Guitars , and devoted herself to forming a band and composing songs of her own .	Par la suite , son père lui présente un ami guitariste qui lui enseigne , plusieurs heures par semaine , de nouveaux accords et chansons .
1	174	175	They also appear in " The Pilot " ( 2017 ) , where they are seen fighting the Daleks .	Il apparaît également dans le jeu Ark : Survival Evolved ( 2017 ) où il est fidèlement représenté et avec la possibilité de l' apprivoiser .
1	175	176	Believing it is a murder , he rushes into the next room , where he sees that the men are trying to put down an apparently sick dog .	Après avoir repris conscience , ils continuent à pied et aperçoivent un homme qui enlève la laisse de son chien pour qu' il les attaque .
1	176	177	A notification window of 30 days must be given to contact the supplier when companies wish to switch supplier or negotiate a new contract .	Une centrale de paiement Tourfinance , pour garantir les agences auprès des fournisseurs et couvrir les clients en cas de dépôt de bilan d' une agence adhérente ou d' un voyagiste .
1	177	178	Compensatory pick received from NHL as compensation for Group III free agent Adam Oates .	Il est une sélection que les Diamondbacks obtiennent en compensation de la perte de l' agent libre Adam LaRoche au profit des Nationals de Washington .
1	178	179	It was envisaged that GPC members would act as a sort of proxy opposition in Parliament , challenging the views of Cabinet members .	Le cabinet fantôme est un comité de députés de l' opposition officielle qui agissent en tant que critique des différents ministères du cabinet .
1	179	180	Therefore , musical.ly 's entry point is to introduce a large amount of music , so that everyone can easily integrate music into the video , and a less fun video will become fun at once .	Au sens inverse , rechercher une compréhension immédiate d' un poème dans la musique est pour lui la forme la moins intéressante car la musique ne pourra que brouiller la compréhension du texte , lui apportant tout au plus une touche sentimentale superflue .
1	180	181	Both women are taken to the hospital , where they learn that Paulina is not sick , but is in fact pregnant .	Laetitia , qui déclare à l' hôpital être vierge , découvre qu' elle a non seulement attrapé la syphilis , mais qu' elle est également enceinte , ce qui l' oblige à se faire avorter .
1	181	182	In the 1980s Roark created several 2.5 dimensional pieces for Warner Bros. depicting their characters in humorous scenarios , including his Daffy Executive and Golfer Taz .	Durant des années , Alex Preston désirait concevoir un jeu d' aventure en 2D pouvant combiner des éléments de séries vidéoludiques reconnues comme The Legend of Zelda et Diablo .
1	182	183	He also finds ' support ' in his best friend Chester , a fellow ex-con who fits the criminal role better than Charlie .	Il envoie même la photo du " nouveau " à un ami de Chicago , qui l' identifie comme un être malchanceux dont il a connu l' ex-épouse .
1	183	184	Many of those cooperatives are worker cooperatives , namely cooperatives where the members are the staff of the enterprise , i.e. , worker-members , being the owners of the company .	Certaines de ces sociétés marquée d' un ( * ) sont des coopératives de locataires qui sont des sociétés immobilières de service public dont il faut être membre avant de devenir locataire .
1	184	185	In 2005 Taha opposed holding trials outside Sudan after 51 individuals were accused , by a United Nations commission of inquiry , of war crimes and crimes against humanity .	La cour avait délivré un mandat d' arrêt en 2007 à l' encontre des deux hommes pour 51 chefs de crime contre l' humanité et crimes de guerre .
1	185	186	This is probably the most important right , because it would usually be under an action after dismissal that a former employee would complain that his other rights were breached .	La lettre de licenciement est la pièce centrale du droit du licenciement , car elle doit préciser les motifs de la rupture du contrat de travail et peut être éventuellement contestée par le salarié , d' abord en parlant avec son employeur , puis éventuellement devant la justice .
1	186	187	The back of the note features a pledge signed in 1845 by a number of early Irish statesmen , with the Four Courts in the background .	Une petite partie des fonds promis étaient effectivement donnée en 1445 , après menaces de procès de la part de la confrérie .
1	187	188	In its statement on the nature and tasks of Christian Cooperation , the Council declared : With the demand for industrial democracy the churches are intensely concerned , for democracy is the expression of Christianity .	Ces cercles ont néanmoins révélé au public chrétien le problème ouvrier et sa spécificité ; ils ont rappelé que l' Église avait une mission sociale .
1	188	189	He studied town planning and this interest broadened his approach to architecture , in particular about how buildings related physically and socially to their setting .	De sa première étude et jusqu' aux toutes dernières , elle affine cette approche de l' aménagement urbain où la forme urbaine est l' élément déterminant de la politique urbaine .
1	189	190	When annoyed or angry , a cat wriggles and thumps its tail much more vigorously than when in a contented state .	Dès qu' il est enfourché , il s' emporte comme un trait et va se précipiter dans un gouffre ou un étang , , en semant malhonnêtement son cavalier dans les lieux les plus périlleux .
1	190	191	He signed a two-year contract and wrestled primarily on Saturday Night , but also had numerous house show appearances .	Il a été classé monument historique en 2002 , a gagné divers concours , mais a aussi été le lieu de divers tournages de films .
1	191	192	The objective of the exhibition was not to hold these works up as exemplary and admirable but to present them as worthy of condemnation and derision .	L' important n' est plus la divinité mais l' admiration des passants , devant ces objets inamovibles et indestructibles .
1	192	193	Readers may fill out forms to study books brought to them from the library 's closed stacks , which are delivered to the indicated seat numbers .	Les auteurs de ces manuscrits placent leurs livres comme ils l' entendent sur les travées de la bibliothèque , sans soucis de classement .
1	193	194	On December 14 , 2017 , Olens announced his resignation after bowing to behind-the-scenes pressure from conservative Georgia politicians and mishandling protests by cheerleaders .	Le 4 avril 2017 , le diffuseur ukrainien répond à ces propos , soulignant que l' Ukraine a toujours respecté la législation des pays hôtes des Concours précédents , et exprimant également son regret que le Concours soit manipulé à des fins politiques .
1	194	195	Justices serve until they resign or fail to be retained in office .	Il ne peut être mis fin à ses fonctions avant l' expiration de son mandat qu' en cas de démission ou d' empêchement .
1	195	196	Between 1975 and 1990 The Inquirer won seventeen Pulitzers , six consecutively between 1975 and 1980 , and more journalism awards than any other newspaper in the United States .	Les cinq départements bretons et la Vendée a eux seuls fournirent entre 1860 et 1930 plus de prêtres et de missionnaires que toutes les autres régions française .
1	196	197	When he passes by , the Spetsnaz commander shoots him with his AK74 .	Puis , avant que son assaillante n' ait le temps de réagir , l' espion abat le pilote de l' hélicoptère avec son fusil AKS-74U .
1	197	198	Television journalist Mía Cepeda was one of the 35 individuals and subsequently managed to change her name to reflect her transgender status .	Physka a fait partie un temps des Maquisards puis change de nom pour devenir Emotion Lafolie .
1	198	199	Previous notation programs either lacked this , or switched between a scrolling editing view and a page view used for print previews or certain editing functions .	La revue s' est fait connaître par une esthétique particulière sur les premiers numéros , une couverture noire percée d' un opercule laissant entre apercevoir une partie d' un dessin , d' une photographie ou d' une illustration .
1	199	200	The agency was near insolvency as a result of a 40 % fall in contributions since the inaugural of the private AFJP system , a new recession , and mounting lawsuits .	La recession provoque un accroissement important des dépenses publiques ( 44 % du PIB ) avec la chute des investissements privés , les nouvelles dépenses sociales et l' accroissement de la dette .
1	200	201	Andy did it by building relationship with filmmakers , he did it by setting high standards of creativity , and he did it because he had good taste .	Ce fut un défi pour les cinéastes de créer tous les décors , surtout ceux qui avaient trait à la nourriture , créés par des ordinateurs : il fallait , selon le réalisateur , qu' ils apparaissent délicieux .
1	201	202	His finest hour came in 1975 in Morocco where he finish 5th - one place behind John Walker .	Il arrêta de courir à la fin de la saison 1975 après un cinquième succès mondial en karting , dont quatre acquis consécutivement .
1	202	203	Steganography ( / ˌstɛɡəˈnɒɡrəfi / ( listen ) STEG-ə-NOG-rə-fee ) is the practice of concealing a file , message , image , or video within another file , message , image , or video .	Le tatouage numérique ( en anglais digital watermark , " filigrane numérique " ) est une technique permettant d' ajouter des informations de copyright ou d' autres messages de vérification à un fichier ou signal audio , vidéo , une image ou un autre document numérique .
1	203	204	Once employed , workers will begin to pay taxes , but in return they require lodgings and room at a farm .	Sous l' Ancien Régime , les vilains versent des redevances et doivent des services à leur seigneur , en échange de quoi ce dernier les autorise à faire paître leurs bêtes dans les bois et les pâturages qui appartiennent à ses terres .
1	204	205	He can sell for far more than he paid , while still charging less than any other meat in the area .	Ils jouissent d' une plus grande mobilité pour leurs pièces qu' il n' est d' usage pour eux dans la partie espagnole .
1	205	206	He is the first in votes and in dominant position among candidates to the left of the Socialist Party 's candidate , Ségolène Royal .	Elle appelle à voter au second tour pour la candidate du PS , Ségolène Royal .
1	206	207	Storm Seekers dealt with global warming with a sceptical media reporter spouting the popular notions of climate change denial confronting a scientist .	Une climatologue résume les faits validés du réchauffement climatique devant une assemblée de bloggers malgré les interruptions permanentes d' un climato-sceptique .
1	207	208	Prior to the release for the Xbox and PS2 as part of Taito Legends the game was regarded by Gamedaily as being in the " top five " of the games in the collection , and on release the same website described it as " thoroughly enjoyable . "	" Contrairement aux compétitions sportives , telles qu' au football ou au hockey sur glace , se classer deuxième sur la liste " Global 100 " est considéré comme une victoire , et nous sommes très heureux et émus par ce résultat .
1	208	209	The trio , then nameless , played their first gig at a local coffeehouse , which Daniel Collins attended .	Stanton se distingue toutefois en frappant à Philadelphie son premier coup sûr à sa première présence au bâton , un simple soutiré à Kyle Kendrick .
1	209	210	Morsy returned to Wigan and signed a one-year contract extension on 16 January .	Encarnación retourne à Toronto lorsqu' il accepte le 16 décembre 2010 un contrat d' un an et une année d' option avec les Blue Jays .
1	210	211	He ran for president three more times ( 1901 , 1903 and 1905 ) as a member of the People 's Party , losing each election .	A trois reprises ( 1904 , 1905 et 1906 ) , il est premier ministre de la colonie du Cap par interim .
1	211	212	Nietzsche opposed the Christian concept of God because it ... " degenerated into the contradiction of life , instead of being life 's transfiguration and eternal ' Yes ' ! "	Nietzsche critique l' aspiration chrétienne de la paix de l' âme , et ce dans toutes les formes qu' elle revêt , en disant d' elle que c' est " renoncer à la grandeur de la vie " .
1	212	213	There are at least 17,000 people who have survived infection from the Ebola virus in West Africa ; some of them have reported lingering health effects .	Au total , plus de deux cent quarante membres du personnel de santé sont infectés par le virus Ebola , parmi lesquels au moins cent vingt sont morts en Afrique de l' Ouest , selon des chiffres de l' OMS du 26 août 2014 .
1	213	214	Critics were divided on whether they joined in with celebrating Nish 's revenge .	La manifestation n' eut pas lieu et la faute retomba sur les femmes qui s' étaient rendues à la convocation de la reine Victoria de Bade .
1	214	215	For the second straight year , the fixture between these two teams at this site sets a record for the largest crowd ever to see a regular-season league match in any French sport .	Cette rivalité incroyable entre les deux équipes les plus fortes en Amérique sera pendant une décennie entière un symbole de la lutte acharnée entre les franchises pour s' accaparer le titre .
1	215	216	While there he was arrested by the authorities for taking pictures near a Spanish Navy facility and released a short time later .	Ils sont arrêtés par la police japonaise après avoir hissé le drapeau , et relâchés peu après , .
1	216	217	Kamen Rider Torque is a long-range fighter , having a default gun which doubles as a slot for Advent Cards .	Kamen Rider Gaim ( Kouta ) utilise une arme comportant un katana dont la garde est un pistolet , ce qui lui permet d' attaquer aussi bien au corps à corps qu' à distance .
1	217	218	The trail passes wooded copses and disused mine workings and is used for walking , cycling , mountain biking , jogging or segway .	Cette habileté est requise aux membres supérieurs pour écrire , couper et taper , et aux membres inférieurs pour ramper sur le sol , rouler en bicyclette et monter un escalier .
1	218	219	There is also ornate lace to the gables , brackets and frieze of the portico which has multiple columns to each corner .	On peut voir également les clochetons , le chapiteau central , le porche avec la repose des sculptures de chaque côté et de sa double colonnade .
1	219	220	However , the Hero 's History mode that retells the events of the original series have been discarded , though the characters itself remain in the game .	Le hasard a fait que les noms des personnages de cette pièce ont été conservés , alors que le texte lui-même est perdu .
1	220	221	Pradhan gained a liking to football at a young age through watching people in his village play the game in their free time .	Malcolm commence à jouer au football américain alors qu' il est en 4th Grade à Tampa après avoir vu son frère s' amuser en y jouant .
1	221	222	In June , 1874 , he was attached to the staff of the Cincinnati Gazette as musical critic , which post he held until November , 1880 .	En 1573 , il est répertorié comme précepteur de musique des enfants de chœur , position qu' il aurait occupée depuis novembre 1570 .
1	222	223	His first significant achievement was helping Estudiantes become Apertura 2006 champions .	Sa contribution lors de la saison 2006 a été la clé permettant aux Gators de remporter leur premier championnat universitaire depuis 1996 .
1	223	224	Pyle held the post of a head coach in the ECHL since the 1998-99 season when he coached the Mobile Mysticks .	Pfaff se voit confier le poste d' entraîneur dans le club de KV Ostende , lors de la saison 98-99 , reprenant une équipe qui a frôlé la saison dernière la relégation d' un point .
1	224	225	She relapses into death upon being exposed , and the issue is settled by burning her body outside of the city walls and making an apotropaic sacrifice to the deities involved .	Déçue que sa mère ne vienne pas , elle se met à faire trembler les murs de l' établissement et son corps épuisé lâche .
1	225	226	In 1974 , she created a film called Tapestry which describes the way she uses folk dances from around the world to celebrate diversity .	En 1954 , il travaille sur un film de montage , Le Chant des fleuves , dans lequel il montre la vie des hommes dans différents pays du monde .
1	226	227	The onset of the depression led Floyd to pull out of the partnership and Philip Derham began to work for Duesenberg .	L' exhaussement du sol a évidemment fait disparaître ce dernier , et Philippe Bonnet-Laborderie souligne que les fondations sont très solides .
1	227	228	On 7 July 2017 , in response to a letter from the MEP , European Commission President Jean-Claude Juncker confirmed that , if the secession of Catalonia were to take place , the new state would automatically be excluded from the European Union .	Une semaine après son indépendance , le 14 juillet 2011 , Joseph Deiss , président de l' Assemblée des Nations unies déclare , après un vote par acclamation , que la République du Soudan du Sud est officiellement le 193e État membre de l' ONU , .
1	228	229	The growing movement towards emancipation was aided by these acts , which eventually led to the Preliminary and Final Emancipation Proclamations of September , 1862 and January , 1863 .	Ces orientations furent approuvées et le rapport fut suivi d' arrêtés municipaux et de décrets impériaux de mai 1863 à septembre 1869 .
1	229	230	Society for the Study of Process Philosophies The Society for the Study of Process Philosophies ( SSPP ) is a satellite organization of the American Philosophical Association .	Association pour la création des instituts de recherche sur l' enseignement de la philosophie L' Association pour la création des instituts de recherche sur l' enseignement de la philosophie ( ACIREPh ) est une association française de professeurs de philosophie de l' enseignement public ou privé .
1	230	231	She acted as a bridge between the old guard of dissidents , and the new generation that were arising as the Soviet Union dissolved .	Il essaye donc de recruter une nouvelle armée pour remplacer les gardes impériaux , qui ont décimés par les combats précédents , et la Shence , qui n' existe plus depuis la mort de eunuques .
1	231	232	The upper tusks are for defense while the lower tusks are offensive weapons .	Le piston de fabrication est remonté au maximum tandis que les pistons fournissant la poudre sont à leur point le plus bas .
1	232	233	In studies , the skin cancer risk under sirolimus was lower than under other immunosuppressants such as azathioprine and calcineurin inhibitors , and lower than under placebo .	L' agence canadienne déplore des études faibles au niveau de la méthodologie , une absence de comparaison à d' autres médicaments , des taux de retrait élevés , et plus importants chez les patients avec minalcipran que ceux avec un placebo .
1	233	234	The Barlow Baronetcy , of Fort William in Bengal , was created in the Baronetage of the United Kingdom on 29 June 1803 for George Barlow .	Combat de Benavente Les hussards britanniques à Benavente , le 29 décembre 1808 , par William Barnes Wollen .
1	234	235	Inscribed as an historical monument in 1926 , the regular garden and park were registered as historic monuments in 1946 .	Les tours du châtelet d' entrée ont été classées Monument Historique en 1912 , le château et le donjon inscrits comme Monuments Historiques en 1927 .
1	235	236	Even today , in the affected geographic regions , this split results in Baptists to be known as either " Fellowship " Baptists or " Convention " Baptists .	La forme particulière de cet organe , une fois plumé , le fait nommer également " as de pique " , même à l' état cru , ou " bonnet d' évêque " .
1	236	237	His final fate is unknown , he is presumed killed by Qilby when he tried to kill him for having insulted but it is possible that he is escaped and hid somewhere .	La version officielle indique que Casillas fut tué alors qu' il essayait de s' échapper , mais il est aussi possible qu' il ait été exécuté sur ordre du Che .
1	237	238	Here , the regulations in § 23 , paragraphs 3 to 5 are to be applied analogously . " ' .	La pondération applicable est celle de l' article 16 ( 4 ) et ( 5 ) du traité sur l' Union européenne qui est comme suit : " 4 .
1	238	239	He was a regular on the second series of the Sharpe television programme , in which he was played by Michael Byrne .	Il a joué dans un épisode de la série télévisée Platane d' Éric Judor .
1	239	240	" Somebody to Love " is a song by American actress and singer Leighton Meester featuring Robin Thicke .	Does Anybody Really Fall in Love Anymore est une ballade offerte à Cher et à Kane Roberts qui fut guitariste chez Alice Cooper .
1	240	241	On 19 / 31 August the regiment comprised 56 commissioned officers , 59 petty officers , and 186 men , but had only 81 horses .	À la date du 5 août 1914 , le journal des marches et opérations du régiment donne sa composition , l' effectif est de 718 hommes répartis en 31 officiers , 59 sous-officiers et 628 hommes de troupes et l' unité dispose également de 722 chevaux .
1	241	242	This time damage was more severe , and Active was under repair at Malta until June that year , when the ship joined the Second Destroyer Flotilla .	Bien que son service ai été brutalement interrompu à la suite d' un grave incendie à bord en août , le navire est réparé puis affecté entre Gênes et Bastia la saison suivante .
1	242	243	One day , they receive a phone call from the mother-in-law asking for her son to come down ; she has cardiac problems .	Le Docteur pendant ce temps a la surprise de recevoir un coup de fil sur le téléphone factice du TARDIS : c' est l' enfant au masque à gaz qui réclame sa mère .
1	243	244	Her international screen debut came in the 1952 film Limelight , when she was chosen by Charlie Chaplin , who also directed , to co-star alongside him .	Le film a remporté un succès international lors de sa sortie , et Charlie Chaplin notamment faisait partie de ses fervents admirateurs .
1	244	245	The University 1st XV are part of the ten teamBUCS Super Rugby competition for university sides , the club who have a further eight team taking part in different BUCS leagues .	Le rugby à dix reprend les caractères communs du rugby à XV soit deux équipes qui se disputent un ballon ovale .
1	245	246	Lightfoot , who happens to be driving by , inadvertently rescues the preacher by running over his pursuer and giving the preacher a lift .	Le pirate , qui est censé être redoutable , suit sans contestation son grand-père et prend une claque dans le cas contraire .
1	246	247	Due to his phenomenal strike rate , during the early 1990s , he was widely recognized as one of the best strikers in the world .	S' entraînant d' arrache-pied , sa volonté de fer lui permit , à 21 ans , d' être reconnu comme l' un des meilleurs boxeurs du monde .
1	247	248	This is one of many interpretations of the metaphor of only one central figure of the canon of horror fiction , as over a dozen possible metaphors are referenced in the analysis , from the religious to the anti-semitic .	Elle fournit à cette pratique une grande partie de son langage métaphorique et au moins 1 / 5 des textes du Canon en traitent spécifiquement .
1	248	249	On their season opener , they broke a three-year opening-day curse by beating the Gateshead Senators comfortably 34-8 .	Lors de sa première saison , elle dispute le Final Four , s' inclinant en demi-finale face aux Huskies du Connecticut sur le score de 83 à 64 .
1	249	250	In August 1962 he was certified to serve as a captain on the Vickers Viscount ; having a total of 2,925 flight hours on the Viscount .	En 1969 , elle l' exploitait en Vickers Viscount et en 1972 , en Fokker 27-500 , .
1	250	251	He really wanted to write , and he was allowed to transfer to English and take a seminar in Creative Writing .	Il subvient alors à ses besoins en enseignant l' anglais et en participant à la rédaction d' un journal .
1	251	252	These small particles or organisms gain entry when the shell valves are open for feeding or respiration .	Les lentilles cylindriques sont parallèles entre elles tandis que les lentilles sphériques sont organisées en damier ou en nids d' abeille .
0	670	671	He later scouted in Europe for the Montreal Canadiens .	Il a plus tard été dépisteur du Canadiens de Montréal en Europe .
0	671	672	In terms of sales , Telit is ranked as the third-largest M2M module supplier worldwide by market research firm Berg Insight .	En termes de vente , Telit est le troisième fournisseur mondial de module M2M , selon la société d' analyse de marché Berg Insight .
0	672	673	It was named Victoria in 1844 , after Queen Victoria , though amended to Victoria West in 1855 to distinguish it from an Eastern Cape district ..	En 1844 , elle est nommée " Victoria " en référence à la reine Victoria , puis en 1855 " Victoria West " afin de la distinguer du district du Cap-Oriental .
0	673	674	All other religious buildings are mosques or Koranic schools Founded after the abandonment of Old Ksar in 1957 .	Tous les autres édifices sont des mosquées ou des écoles coraniques fondées à l' époque postérieure à l' abondance du vieux ksar en 1957 .
0	674	675	The Forth Bridge is , even today , regarded as an engineering marvel .	Le pont est , aujourd' hui encore , considéré comme une merveille d' ingénierie .
0	675	676	As a result of this injury , Fontaine ended discussions for a possible transfer of Piantoni to the Argentinian club of River Plate .	À la suite de cette blessure , le Stade de Reims met fin aux discussions pour un possible transfert de Piantoni dans le club argentin de River Plate .
0	676	677	In the pure chronogram each word contains a numeral ; the natural chronogram shows all numerals in the correct numerical order , e.g. AMORE MATVRITAS = MMVI = 2006 .	Dans un chronogramme pur , chaque mot contient un chiffre ; un chronogramme naturel donne tous les chiffres dans l' ordre correct , par exemple " aMore MatVrItas " = MMVI = 2006 .
0	677	678	The Miss USA is an American beauty pageant that has been held annually since 1952 to select the entrant from United States in the Miss Universe pageant .	Miss USA est un concours de beauté féminine , qui a lieu chaque année depuis 1952 pour désigner la représentante des États-Unis au concours de Miss Univers .
0	678	679	The city produced between forty and fifty percent of Japan 's combat aircraft 's and engines .	La ville produit entre 40 à 50 % des avions de combat et des moteurs japonais .
0	679	680	During the Algerian War Mohamed Demagh survived a bombing of French aviation in the maquis in Aures under the command of Abdelhamid Boudiaf ( not to be confused with Mohammed Boudiaf ) where 35 of his companions perished .	Durant la guerre de libération nationale , Mohamed Demagh survit le 24 juin 1956 à un bombardement de l' aviation français lorsqu' il est au maquis dans les Aurès sous le commandement d' Abdelhamid Boudiaf où 35 de ses compagnons périssent .
0	680	681	She was also the musical advisor for a number of films : Murder in the Cathedral ( 1951 ) , The Fake ( 1953 ) , The Diamond ( 1954 ) , Jet Storm ( 1959 ) , and The Hands of Orlac ( 1960 ) .	Elle est aussi conseillère musicale pour un certain nombre de films : Meurtre dans la cathédrale ( 1951 ) , La Galerie du mystère ( en ) ( 1953 ) , Enquête spéciale ( en ) ( 1954 ) , Jet Storm ( 1959 ) , et Les Mains d' Orlac ( 1960 ) .
0	681	682	Although the sales were slow ( admittedly , according to the band ) , the second single from the album , " Sweetest Surprise " reached No. 1 in Thailand within a few weeks of release .	Même si les exemplaires ont du mal à partir ( comme l' admet le groupe ) , le second single de l' album , Sweetest Surprise , atteint la première place en Thaïlande la première semaine de sa sortie .
0	682	683	By acquiring Finland , Russian politicians aspired to move the Swedish border considerably to the north , thus reducing the danger of Swedish attack on the Russian capital , Saint Petersburg .	En annexant la Finlande , la classe politique russe visait à repousser la frontière suédoise bien plus au nord , amenuisant ainsi le danger d' une attaque suédoise sur la capitale russe , Saint-Pétersbourg .
0	683	684	Bernardi 's career spanned the transition from late Renaissance music to early Baroque , with some of his works in the polyphonic style of Palestrina and others in the new concertato style .	La carrière de Bernardi traverse la transition entre la fin de la musique de la Renaissance et le début du Baroque , avec certaines de ses œuvres dans le style polyphonique de Palestrina et d' autres dans le style nouveau du concertato .
0	684	685	Simpson in his Sermons ( publ. posthumously 1816 ) went so far as to comment that the devil was " really not that bad , " a view essentially echoed as recently as 2001 by Gregory Boyd in Satan and the Problem of Evil : Constructing a Trinitarian Warfare Theodicy .	Simpson dans ses Sermons ( publ. à titre posthume , 1816 ) est allé jusqu' à dire que le diable n' était pas vraiment maléfique , un point de vue essentiellement repris dans le livre récent de Gregory Boyd publié en 2001 : Satan et le Problème du Mal : Construire une Théodycée Trinitaire du Combat .
0	685	686	The article references the 1997 work of Southall , Plunkett , Banks , Falkov , and Samuels , in which covert video recorders were used to monitor the hospital rooms of suspected MSbP victims .	L' article référence les travaux de 1997 de Southall ( en ) , Plunkett , Banks , Falkov , et Samuels , dans lesquels des caméras vidéo dissimulées furent utilisées pour surveiller les chambres d' hôpital soupçonnées d' héberger des enfants victimes de SMpP .
0	686	687	Having been elected to Dáil Éireann , he resigned his county council seat in keeping with Green Party policy on dual mandates .	Ayant été élu à la Chambre de Leinster , il démissionna immédiatement de son mandat au Conseil du comté , en accord avec la politique du Parti Vert sur le mandat unique .
0	687	688	Upon finding Princess Hua-yang in her mountain retreat , he is immediately smitten with her , thinking the dancing girls like clay-dolls and even Princess Kannabi a mere " country wench . "	En trouvant la princesse Hua-yang à son refuge de montagne , il en tombe amoureux , faisant passer les danseuses comme des poupées d' argile , et encore la princesse Kannabi comme une plouc de la campagne .
